!! model=5.18.0; variable=cout; timestep=day; unit=m3/s; comment=Timeseries of comp outflow subbasi in m3/s;
DATE	3344	3396	3407	3466	3558	3555	3607	63804	63931	3564	3581	3547	3594	40556	40541	3486	3361	3427	3435	3432	63794	63938	63937	3532	3587
2001-01-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001-01-02	0.006	0	0	0.014	0	0.001	0.005	0.003	0	0	0.019	0	0.005	0	0	0.005	0	0.002	0	0.006	0.016	0.01	0.026	0	0.002
2001-01-03	0.023	0	0.001	0.058	0	0.004	0.018	0.01	0	0.001	0.067	0	0.018	0.001	0	0.027	0	0.006	0	0.025	0.075	0.044	0.119	0.001	0.009
2001-01-04	0.005	0	0	0.018	0	0	0.002	0.001	0	0	0.022	0.001	0.002	0.001	0	0.009	0	0.001	0	0.007	0.024	0.012	0.036	0.001	0.003
2001-01-05	0.041	0	0.001	0.1	0	0.005	0.018	0.015	0	0.001	0.078	0.001	0.021	0.001	0.001	0.049	0	0.008	0	0.041	0.132	0.063	0.195	0.002	0.017
2001-01-06	0.16	0	0.004	0.39	0	0.024	0.113	0.063	0	0.003	0.403	0.004	0.12	0.005	0.001	0.167	0	0.044	0	0.169	0.499	0.282	0.781	0.006	0.055
2001-01-07	0.212	0	0.004	0.512	0	0.032	0.173	0.086	0.001	0.004	0.624	0.015	0.174	0.02	0.002	0.183	0	0.061	0.001	0.216	0.587	0.361	0.949	0.019	0.072
2001-01-08	0.251	0.001	0.003	0.599	0	0.042	0.242	0.109	0.001	0.004	0.859	0.043	0.249	0.049	0.004	0.188	0	0.081	0.001	0.257	0.662	0.451	1.115	0.041	0.083
2001-01-09	0.232	0.001	0.003	0.557	0	0.038	0.199	0.099	0.002	0.004	0.816	0.088	0.241	0.094	0.006	0.146	0.001	0.069	0.002	0.237	0.559	0.384	0.945	0.07	0.101
2001-01-10	0.177	0.001	0.003	0.429	0	0.028	0.15	0.073	0.003	0.005	0.638	0.135	0.25	0.143	0.009	0.115	0.001	0.052	0.002	0.181	0.432	0.292	0.725	0.097	0.12
2001-01-11	0.139	0.001	0.003	0.336	0	0.022	0.118	0.057	0.004	0.005	0.497	0.172	0.263	0.187	0.013	0.096	0.001	0.041	0.003	0.143	0.346	0.227	0.574	0.119	0.138
2001-01-12	0.113	0.001	0.002	0.267	0	0.017	0.093	0.046	0.004	0.005	0.39	0.199	0.271	0.224	0.017	0.083	0.001	0.033	0.003	0.114	0.282	0.178	0.461	0.137	0.152
2001-01-13	0.093	0.002	0.002	0.218	0	0.014	0.076	0.037	0.005	0.006	0.316	0.216	0.275	0.255	0.022	0.076	0.001	0.027	0.004	0.094	0.239	0.144	0.384	0.151	0.163
2001-01-14	0.078	0.002	0.002	0.18	0	0.012	0.062	0.03	0.005	0.006	0.258	0.226	0.275	0.281	0.027	0.072	0.001	0.022	0.004	0.079	0.208	0.118	0.327	0.161	0.171
2001-01-15	0.065	0.002	0.002	0.151	0	0.01	0.051	0.025	0.006	0.006	0.213	0.23	0.27	0.302	0.033	0.07	0.001	0.019	0.005	0.067	0.185	0.097	0.283	0.169	0.177
2001-01-16	0.056	0.002	0.002	0.127	0	0.008	0.042	0.021	0.006	0.007	0.175	0.229	0.262	0.317	0.04	0.071	0.002	0.016	0.005	0.057	0.168	0.08	0.248	0.175	0.182
2001-01-17	0.049	0.002	0.002	0.109	0	0.007	0.035	0.018	0.007	0.007	0.145	0.225	0.254	0.329	0.048	0.074	0.002	0.013	0.005	0.049	0.158	0.066	0.224	0.179	0.185
2001-01-18	0.046	0.002	0.002	0.1	0	0.006	0.033	0.016	0.007	0.007	0.132	0.22	0.246	0.337	0.056	0.08	0.002	0.012	0.005	0.046	0.158	0.06	0.218	0.182	0.188
2001-01-19	0.044	0.002	0.003	0.095	0	0.006	0.031	0.016	0.007	0.007	0.125	0.214	0.24	0.344	0.064	0.088	0.002	0.012	0.006	0.044	0.163	0.057	0.22	0.185	0.191
2001-01-20	0.043	0.002	0.003	0.094	0	0.006	0.031	0.015	0.007	0.008	0.122	0.209	0.235	0.35	0.074	0.098	0.002	0.012	0.006	0.044	0.174	0.057	0.231	0.189	0.196
2001-01-21	0.041	0.003	0.003	0.089	0	0.005	0.029	0.014	0.008	0.008	0.115	0.204	0.228	0.355	0.084	0.106	0.002	0.012	0.006	0.042	0.178	0.053	0.231	0.194	0.199
2001-01-22	0.039	0.003	0.003	0.085	0	0.005	0.028	0.014	0.008	0.009	0.109	0.2	0.223	0.359	0.094	0.117	0.002	0.012	0.007	0.041	0.187	0.051	0.239	0.198	0.204
2001-01-23	0.039	0.003	0.003	0.084	0	0.005	0.027	0.013	0.009	0.009	0.107	0.195	0.219	0.363	0.106	0.128	0.002	0.012	0.007	0.041	0.198	0.05	0.248	0.204	0.209
2001-01-24	0.064	0.003	0.004	0.15	0	0.008	0.048	0.024	0.009	0.01	0.16	0.194	0.24	0.371	0.118	0.173	0.003	0.023	0.008	0.066	0.294	0.091	0.385	0.213	0.229
2001-01-25	0.097	0.003	0.005	0.233	0	0.014	0.08	0.039	0.01	0.012	0.265	0.201	0.274	0.391	0.131	0.219	0.003	0.032	0.008	0.098	0.401	0.149	0.55	0.23	0.256
2001-01-26	0.134	0.004	0.006	0.318	0	0.019	0.11	0.054	0.011	0.012	0.371	0.218	0.315	0.423	0.146	0.251	0.003	0.042	0.009	0.135	0.5	0.201	0.702	0.256	0.285
2001-01-27	0.105	0.004	0.005	0.256	0	0.014	0.087	0.039	0.012	0.013	0.308	0.236	0.31	0.457	0.163	0.243	0.003	0.031	0.01	0.108	0.439	0.154	0.594	0.282	0.304
2001-01-28	0.087	0.004	0.005	0.209	0	0.011	0.069	0.032	0.013	0.013	0.247	0.246	0.306	0.479	0.179	0.244	0.003	0.026	0.01	0.09	0.406	0.123	0.529	0.301	0.319
2001-01-29	0.075	0.004	0.005	0.177	0	0.009	0.057	0.026	0.013	0.014	0.204	0.249	0.299	0.494	0.197	0.25	0.003	0.023	0.011	0.079	0.39	0.101	0.492	0.317	0.331
2001-01-30	0.064	0.004	0.005	0.149	0	0.008	0.047	0.022	0.014	0.014	0.17	0.248	0.289	0.501	0.214	0.258	0.003	0.02	0.011	0.068	0.377	0.083	0.461	0.329	0.341
2001-01-31	0.061	0.005	0.005	0.14	0	0.007	0.045	0.021	0.015	0.015	0.159	0.245	0.286	0.507	0.232	0.274	0.004	0.019	0.012	0.064	0.386	0.077	0.464	0.341	0.353
2001-02-01	0.056	0.005	0.006	0.126	0	0.007	0.037	0.018	0.015	0.016	0.145	0.242	0.275	0.51	0.25	0.285	0.004	0.017	0.012	0.061	0.387	0.067	0.455	0.352	0.362
2001-02-02	0.053	0.005	0.006	0.117	0	0.006	0.034	0.017	0.016	0.016	0.135	0.237	0.266	0.508	0.267	0.297	0.004	0.015	0.013	0.058	0.393	0.062	0.455	0.361	0.369
2001-02-03	0.05	0.005	0.006	0.11	0.001	0.006	0.032	0.016	0.016	0.017	0.127	0.23	0.258	0.505	0.282	0.31	0.004	0.015	0.013	0.056	0.402	0.058	0.46	0.37	0.376
2001-02-04	0.048	0.005	0.006	0.104	0.001	0.006	0.03	0.015	0.017	0.017	0.12	0.224	0.25	0.499	0.297	0.323	0.004	0.014	0.013	0.053	0.41	0.054	0.464	0.377	0.383
2001-02-05	0.046	0.006	0.006	0.099	0.001	0.005	0.029	0.014	0.017	0.018	0.114	0.218	0.243	0.495	0.312	0.336	0.004	0.014	0.014	0.052	0.42	0.05	0.47	0.386	0.392
2001-02-06	0.044	0.006	0.006	0.095	0.001	0.005	0.027	0.013	0.018	0.018	0.108	0.214	0.238	0.492	0.328	0.351	0.005	0.014	0.014	0.05	0.432	0.047	0.479	0.397	0.403
2001-02-07	0.24	0.007	0.009	0.508	0.001	0.034	0.182	0.097	0.02	0.022	0.6	0.235	0.395	0.529	0.347	0.504	0.005	0.067	0.015	0.229	0.902	0.321	1.222	0.435	0.479
2001-02-08	0.51	0.008	0.011	1.068	0.001	0.079	0.337	0.221	0.024	0.027	1.465	0.328	0.603	0.669	0.383	0.631	0.006	0.136	0.019	0.482	1.441	0.656	2.098	0.539	0.597
2001-02-09	0.379	0.01	0.012	0.833	0.001	0.053	0.242	0.15	0.028	0.031	1.229	0.47	0.657	0.86	0.433	0.607	0.007	0.097	0.023	0.369	1.219	0.486	1.708	0.669	0.707
2001-02-10	0.302	0.011	0.013	0.655	0.001	0.041	0.186	0.116	0.032	0.034	0.943	0.569	0.715	0.997	0.485	0.621	0.008	0.078	0.026	0.296	1.108	0.371	1.482	0.762	0.792
2001-02-11	0.266	0.013	0.014	0.574	0.001	0.036	0.163	0.101	0.035	0.037	0.799	0.63	0.761	1.105	0.544	0.667	0.009	0.07	0.029	0.263	1.099	0.32	1.421	0.839	0.866
2001-02-12	0.404	0.015	0.016	0.708	0.001	0.039	0.172	0.105	0.038	0.04	0.808	0.674	0.817	1.211	0.609	0.74	0.01	0.074	0.032	0.325	1.242	0.338	1.581	0.916	0.946
2001-02-13	0.31	0.017	0.018	0.561	0.001	0.027	0.122	0.074	0.041	0.042	0.628	0.696	0.796	1.298	0.676	0.769	0.012	0.057	0.035	0.257	1.158	0.244	1.404	0.982	1.002
2001-02-14	0.247	0.018	0.019	0.443	0.001	0.021	0.092	0.056	0.043	0.044	0.472	0.687	0.764	1.338	0.742	0.813	0.013	0.047	0.037	0.208	1.125	0.181	1.306	1.027	1.042
2001-02-15	0.199	0.02	0.02	0.359	0.001	0.016	0.069	0.043	0.044	0.045	0.365	0.659	0.718	1.343	0.804	0.859	0.013	0.04	0.038	0.172	1.115	0.137	1.252	1.058	1.069
2001-02-16	0.16	0.021	0.021	0.288	0.001	0.012	0.048	0.032	0.046	0.046	0.276	0.619	0.662	1.322	0.86	0.9	0.014	0.033	0.039	0.144	1.109	0.097	1.206	1.079	1.087
2001-02-17	0.139	0.022	0.022	0.251	0.001	0.01	0.039	0.027	0.046	0.047	0.227	0.577	0.612	1.285	0.909	0.943	0.015	0.03	0.04	0.13	1.129	0.078	1.207	1.096	1.102
2001-02-18	0.124	0.022	0.023	0.224	0.001	0.008	0.036	0.023	0.047	0.047	0.193	0.535	0.569	1.241	0.948	0.981	0.015	0.028	0.041	0.12	1.15	0.067	1.218	1.11	1.117
2001-02-19	0.117	0.023	0.023	0.217	0.001	0.008	0.038	0.022	0.048	0.048	0.196	0.499	0.535	1.195	0.981	1.014	0.015	0.029	0.042	0.117	1.182	0.069	1.251	1.126	1.133
2001-02-20	0.106	0.024	0.024	0.202	0.001	0.008	0.036	0.021	0.048	0.049	0.184	0.468	0.501	1.15	1.006	1.037	0.016	0.029	0.042	0.109	1.193	0.064	1.257	1.143	1.148
2001-02-21	0.095	0.024	0.024	0.188	0.001	0.007	0.034	0.02	0.049	0.049	0.172	0.44	0.471	1.104	1.023	1.052	0.016	0.028	0.043	0.105	1.201	0.058	1.259	1.157	1.162
2001-02-22	0.086	0.024	0.025	0.174	0.001	0.007	0.031	0.018	0.05	0.05	0.16	0.415	0.444	1.06	1.035	1.062	0.016	0.027	0.043	0.102	1.206	0.054	1.26	1.171	1.176
2001-02-23	0.082	0.025	0.025	0.168	0.001	0.006	0.029	0.017	0.05	0.05	0.153	0.393	0.421	1.018	1.042	1.069	0.016	0.027	0.044	0.1	1.209	0.051	1.26	1.185	1.19
2001-02-24	0.079	0.026	0.026	0.164	0.002	0.006	0.028	0.017	0.051	0.052	0.147	0.376	0.403	0.983	1.05	1.076	0.017	0.027	0.045	0.1	1.215	0.049	1.264	1.204	1.209
2001-02-25	0.077	0.026	0.027	0.161	0.002	0.006	0.027	0.016	0.053	0.053	0.143	0.361	0.387	0.951	1.056	1.081	0.017	0.028	0.046	0.1	1.219	0.047	1.266	1.224	1.228
2001-02-26	0.074	0.027	0.027	0.157	0.002	0.006	0.026	0.015	0.054	0.054	0.138	0.345	0.37	0.915	1.05	1.075	0.018	0.028	0.047	0.098	1.211	0.045	1.256	1.233	1.237
2001-02-27	0.071	0.027	0.028	0.153	0.002	0.006	0.025	0.015	0.055	0.055	0.133	0.332	0.356	0.886	1.045	1.07	0.018	0.028	0.048	0.098	1.204	0.043	1.248	1.245	1.249
2001-02-28	0.069	0.028	0.028	0.15	0.002	0.006	0.024	0.015	0.056	0.056	0.13	0.322	0.345	0.86	1.042	1.066	0.019	0.028	0.049	0.098	1.199	0.041	1.241	1.258	1.262
2001-03-01	0.067	0.029	0.029	0.148	0.002	0.005	0.023	0.014	0.058	0.058	0.126	0.312	0.335	0.836	1.035	1.059	0.019	0.028	0.05	0.098	1.192	0.04	1.232	1.269	1.272
2001-03-02	0.065	0.03	0.03	0.145	0.002	0.005	0.022	0.014	0.059	0.059	0.123	0.303	0.325	0.811	1.024	1.048	0.02	0.029	0.051	0.098	1.179	0.038	1.218	1.273	1.276
2001-03-03	0.062	0.03	0.03	0.141	0.002	0.005	0.021	0.013	0.059	0.059	0.119	0.291	0.313	0.782	1.005	1.028	0.02	0.028	0.051	0.096	1.158	0.037	1.195	1.267	1.27
2001-03-04	0.06	0.03	0.03	0.138	0.002	0.005	0.02	0.013	0.059	0.059	0.115	0.28	0.301	0.754	0.986	1.008	0.02	0.028	0.051	0.095	1.135	0.035	1.17	1.259	1.262
2001-03-05	0.058	0.03	0.03	0.134	0.002	0.005	0.019	0.012	0.059	0.059	0.111	0.27	0.291	0.728	0.965	0.987	0.02	0.028	0.051	0.094	1.111	0.034	1.145	1.249	1.252
2001-03-06	0.055	0.03	0.03	0.13	0.002	0.005	0.019	0.012	0.059	0.059	0.108	0.261	0.281	0.704	0.944	0.965	0.02	0.027	0.051	0.092	1.087	0.032	1.12	1.237	1.24
2001-03-07	0.053	0.03	0.03	0.127	0.002	0.005	0.018	0.011	0.059	0.059	0.104	0.253	0.272	0.68	0.923	0.943	0.02	0.027	0.051	0.091	1.063	0.031	1.094	1.224	1.227
2001-03-08	0.073	0.03	0.03	0.174	0.002	0.008	0.033	0.02	0.059	0.06	0.152	0.248	0.282	0.664	0.903	0.948	0.02	0.033	0.051	0.111	1.107	0.066	1.173	1.217	1.227
2001-03-09	0.116	0.03	0.031	0.274	0.002	0.013	0.066	0.036	0.06	0.062	0.263	0.254	0.32	0.668	0.891	0.982	0.02	0.045	0.052	0.149	1.216	0.134	1.35	1.233	1.255
2001-03-10	0.257	0.031	0.035	0.588	0.002	0.034	0.177	0.098	0.063	0.067	0.653	0.288	0.45	0.72	0.89	1.086	0.02	0.081	0.054	0.28	1.558	0.347	1.906	1.298	1.35
2001-03-11	0.46	0.033	0.039	1.03	0.002	0.067	0.353	0.185	0.069	0.073	1.302	0.384	0.688	0.866	0.909	1.211	0.022	0.134	0.058	0.472	2.015	0.655	2.671	1.445	1.527
2001-03-12	0.698	0.038	0.043	1.532	0.003	0.106	0.5	0.286	0.08	0.084	2.047	0.587	1.017	1.161	0.969	1.359	0.024	0.209	0.065	0.695	2.543	0.996	3.541	1.701	1.804
2001-03-13	0.599	0.043	0.047	1.287	0.003	0.077	0.367	0.2	0.091	0.095	1.689	0.837	1.139	1.519	1.06	1.341	0.028	0.158	0.075	0.609	2.328	0.743	3.075	1.968	2.037
2001-03-14	0.524	0.048	0.051	1.131	0.003	0.067	0.319	0.176	0.101	0.104	1.441	1.012	1.283	1.807	1.171	1.423	0.031	0.145	0.083	0.545	2.3	0.637	2.94	2.158	2.221
2001-03-15	0.442	0.052	0.054	0.957	0.003	0.054	0.258	0.142	0.109	0.112	1.192	1.118	1.339	2.035	1.298	1.512	0.034	0.126	0.091	0.472	2.258	0.51	2.77	2.301	2.354
2001-03-16	0.489	0.057	0.061	1.054	0.004	0.059	0.315	0.17	0.121	0.124	1.273	1.204	1.467	2.251	1.453	1.695	0.038	0.146	0.101	0.502	2.491	0.542	3.034	2.444	2.502
2001-03-17	0.406	0.063	0.065	0.893	0.004	0.046	0.246	0.13	0.132	0.135	1.069	1.263	1.466	2.434	1.619	1.809	0.042	0.125	0.11	0.439	2.487	0.427	2.916	2.577	2.621
2001-03-18	0.342	0.066	0.068	0.753	0.004	0.037	0.193	0.104	0.139	0.141	0.862	1.254	1.417	2.51	1.764	1.918	0.044	0.11	0.116	0.387	2.503	0.336	2.84	2.651	2.686
2001-03-19	0.292	0.068	0.069	0.645	0.004	0.03	0.153	0.084	0.144	0.146	0.703	1.206	1.34	2.517	1.893	2.019	0.045	0.099	0.12	0.347	2.531	0.267	2.799	2.698	2.726
2001-03-20	0.25	0.07	0.071	0.558	0.005	0.024	0.123	0.068	0.148	0.149	0.58	1.138	1.249	2.474	2	2.105	0.046	0.09	0.123	0.314	2.559	0.213	2.773	2.727	2.75
2001-03-21	0.217	0.071	0.072	0.49	0.005	0.02	0.1	0.057	0.15	0.151	0.488	1.064	1.156	2.397	2.082	2.171	0.047	0.084	0.125	0.289	2.581	0.175	2.757	2.746	2.764
2001-03-22	0.193	0.072	0.072	0.441	0.005	0.018	0.084	0.049	0.152	0.153	0.421	0.989	1.069	2.301	2.138	2.217	0.048	0.079	0.127	0.272	2.595	0.146	2.742	2.756	2.772
2001-03-23	0.173	0.072	0.073	0.402	0.005	0.015	0.071	0.042	0.154	0.154	0.369	0.918	0.988	2.195	2.17	2.24	0.048	0.075	0.128	0.257	2.592	0.124	2.716	2.76	2.773
2001-03-24	0.156	0.072	0.073	0.369	0.005	0.013	0.06	0.037	0.154	0.155	0.326	0.853	0.914	2.085	2.18	2.243	0.048	0.072	0.128	0.244	2.573	0.105	2.679	2.757	2.768
2001-03-25	0.142	0.072	0.073	0.34	0.005	0.012	0.051	0.032	0.155	0.156	0.291	0.793	0.847	1.976	2.172	2.229	0.048	0.069	0.128	0.233	2.54	0.09	2.63	2.746	2.756
2001-03-26	0.129	0.072	0.073	0.317	0.005	0.011	0.046	0.029	0.155	0.156	0.266	0.74	0.789	1.87	2.148	2.201	0.048	0.067	0.128	0.225	2.498	0.081	2.579	2.729	2.738
2001-03-27	0.122	0.072	0.072	0.304	0.005	0.01	0.043	0.028	0.155	0.156	0.253	0.693	0.741	1.77	2.112	2.163	0.048	0.066	0.128	0.22	2.452	0.077	2.529	2.706	2.714
2001-03-28	0.116	0.072	0.072	0.293	0.005	0.01	0.042	0.027	0.155	0.156	0.245	0.652	0.699	1.679	2.068	2.117	0.048	0.065	0.128	0.216	2.398	0.073	2.472	2.677	2.685
2001-03-29	0.139	0.072	0.072	0.35	0.005	0.014	0.061	0.037	0.156	0.157	0.294	0.624	0.692	1.609	2.024	2.109	0.048	0.075	0.128	0.242	2.446	0.12	2.567	2.663	2.682
2001-03-30	0.228	0.073	0.074	0.553	0.005	0.029	0.132	0.073	0.159	0.161	0.536	0.631	0.769	1.602	1.998	2.169	0.049	0.105	0.131	0.339	2.688	0.285	2.973	2.715	2.759
2001-03-31	0.411	0.075	0.08	0.96	0.005	0.056	0.273	0.152	0.166	0.17	1.055	0.701	0.953	1.704	1.996	2.256	0.051	0.149	0.136	0.513	3.069	0.538	3.608	2.855	2.921
2001-04-01	0.608	0.079	0.083	1.271	0.005	0.069	0.335	0.211	0.175	0.178	1.363	0.832	1.101	1.906	2.017	2.24	0.053	0.178	0.143	0.622	3.183	0.569	3.753	3.028	3.072
2001-04-02	0.46	0.084	0.086	1.006	0.005	0.047	0.232	0.143	0.184	0.186	1.065	0.946	1.131	2.091	2.057	2.214	0.056	0.142	0.15	0.507	2.956	0.396	3.355	3.143	3.171
2001-04-03	0.36	0.087	0.089	0.794	0.006	0.034	0.166	0.106	0.189	0.191	0.794	0.989	1.125	2.172	2.099	2.213	0.058	0.121	0.155	0.424	2.812	0.275	3.088	3.172	3.192
2001-04-04	0.421	0.09	0.092	0.91	0.006	0.045	0.214	0.135	0.196	0.198	0.915	1.017	1.199	2.245	2.153	2.309	0.06	0.141	0.16	0.481	3.005	0.359	3.364	3.208	3.24
2001-04-05	0.338	0.093	0.095	0.757	0.006	0.032	0.159	0.099	0.202	0.204	0.76	1.037	1.169	2.303	2.208	2.32	0.063	0.121	0.166	0.415	2.899	0.26	3.161	3.243	3.263
2001-04-06	0.288	0.095	0.096	0.651	0.006	0.027	0.131	0.081	0.205	0.207	0.645	1.023	1.136	2.297	2.246	2.342	0.064	0.111	0.169	0.376	2.854	0.209	3.063	3.233	3.25
2001-04-07	0.295	0.097	0.098	0.673	0.006	0.031	0.155	0.091	0.209	0.211	0.725	1.012	1.144	2.286	2.28	2.39	0.065	0.118	0.172	0.392	2.93	0.245	3.175	3.231	3.253
2001-04-08	0.224	0.098	0.098	0.537	0.006	0.02	0.102	0.06	0.212	0.213	0.557	0.993	1.081	2.252	2.302	2.377	0.066	0.101	0.174	0.337	2.823	0.162	2.986	3.218	3.229
2001-04-09	0.175	0.098	0.098	0.424	0.006	0.013	0.058	0.042	0.212	0.213	0.4	0.943	1.001	2.166	2.301	2.356	0.066	0.089	0.173	0.29	2.726	0.098	2.824	3.167	3.176
2001-04-10	0.141	0.097	0.097	0.364	0.006	0.012	0.047	0.032	0.211	0.212	0.305	0.88	0.932	2.06	2.284	2.334	0.066	0.086	0.173	0.273	2.676	0.08	2.757	3.105	3.112
2001-04-11	0.184	0.097	0.098	0.456	0.006	0.02	0.102	0.058	0.212	0.213	0.481	0.841	0.929	1.984	2.262	2.329	0.066	0.097	0.173	0.306	2.72	0.139	2.858	3.064	3.076
2001-04-12	0.226	0.098	0.099	0.556	0.006	0.026	0.134	0.075	0.217	0.218	0.62	0.842	0.959	1.964	2.251	2.351	0.067	0.111	0.175	0.349	2.82	0.207	3.028	3.07	3.089
2001-04-13	0.192	0.099	0.1	0.492	0.006	0.021	0.105	0.059	0.22	0.221	0.539	0.847	0.938	1.947	2.235	2.314	0.068	0.102	0.177	0.324	2.738	0.163	2.902	3.073	3.087
2001-04-14	0.17	0.099	0.1	0.445	0.006	0.018	0.088	0.051	0.221	0.222	0.463	0.832	0.912	1.903	2.206	2.276	0.068	0.098	0.177	0.307	2.671	0.136	2.808	3.045	3.056
2001-04-15	0.154	0.098	0.099	0.41	0.006	0.016	0.075	0.045	0.221	0.222	0.409	0.808	0.879	1.849	2.172	2.235	0.068	0.094	0.177	0.293	2.607	0.117	2.725	3.005	3.015
2001-04-16	0.212	0.098	0.099	0.529	0.007	0.027	0.126	0.074	0.222	0.223	0.586	0.8	0.913	1.821	2.14	2.234	0.068	0.11	0.177	0.345	2.694	0.204	2.899	2.982	3.001
2001-04-17	0.193	0.098	0.099	0.5	0.007	0.023	0.111	0.063	0.224	0.225	0.56	0.807	0.904	1.813	2.113	2.197	0.068	0.105	0.178	0.332	2.633	0.181	2.815	2.973	2.988
2001-04-18	0.227	0.099	0.1	0.568	0.007	0.029	0.131	0.075	0.226	0.228	0.643	0.821	0.942	1.819	2.095	2.206	0.069	0.115	0.179	0.371	2.712	0.238	2.951	2.977	3.002
2001-04-19	0.528	0.104	0.108	1.227	0.007	0.083	0.399	0.213	0.239	0.244	1.587	0.945	1.303	1.999	2.136	2.462	0.073	0.206	0.189	0.675	3.507	0.739	4.245	3.156	3.244
2001-04-20	0.512	0.11	0.113	1.224	0.008	0.075	0.372	0.194	0.257	0.261	1.677	1.165	1.476	2.31	2.22	2.498	0.077	0.195	0.202	0.672	3.515	0.695	4.213	3.428	3.495
2001-04-21	0.413	0.113	0.116	1.013	0.008	0.057	0.284	0.148	0.268	0.27	1.368	1.317	1.557	2.533	2.301	2.515	0.08	0.17	0.209	0.583	3.37	0.532	3.904	3.584	3.634
2001-04-22	0.383	0.116	0.118	0.931	0.008	0.051	0.245	0.133	0.276	0.279	1.179	1.39	1.605	2.679	2.394	2.589	0.082	0.164	0.216	0.556	3.393	0.463	3.858	3.678	3.724
2001-04-23	0.408	0.119	0.121	0.974	0.009	0.054	0.253	0.141	0.284	0.287	1.19	1.433	1.659	2.806	2.497	2.702	0.085	0.173	0.222	0.583	3.549	0.484	4.034	3.772	3.822
2001-04-24	0.327	0.121	0.123	0.808	0.009	0.04	0.185	0.104	0.291	0.293	0.958	1.439	1.605	2.878	2.593	2.744	0.087	0.151	0.228	0.51	3.456	0.354	3.813	3.833	3.867
2001-04-25	0.264	0.122	0.123	0.665	0.009	0.03	0.13	0.078	0.293	0.294	0.722	1.387	1.511	2.856	2.665	2.78	0.087	0.136	0.23	0.451	3.387	0.252	3.64	3.831	3.855
2001-04-26	0.23	0.122	0.123	0.587	0.009	0.025	0.105	0.066	0.294	0.295	0.592	1.306	1.41	2.78	2.713	2.808	0.088	0.129	0.231	0.418	3.357	0.197	3.554	3.801	3.82
2001-04-27	0.167	0.121	0.121	0.459	0.009	0.016	0.063	0.042	0.293	0.293	0.422	1.21	1.279	2.658	2.731	2.794	0.088	0.114	0.23	0.361	3.246	0.117	3.364	3.744	3.754
2001-04-28	0.163	0.119	0.12	0.443	0.009	0.017	0.063	0.044	0.291	0.291	0.391	1.116	1.186	2.52	2.722	2.787	0.087	0.114	0.229	0.356	3.232	0.111	3.344	3.677	3.688
2001-04-29	0.142	0.118	0.118	0.404	0.009	0.015	0.054	0.038	0.289	0.289	0.354	1.035	1.097	2.386	2.693	2.751	0.087	0.11	0.227	0.338	3.167	0.095	3.263	3.614	3.622
2001-04-30	0.149	0.117	0.117	0.416	0.009	0.016	0.06	0.042	0.287	0.287	0.372	0.97	1.039	2.265	2.649	2.714	0.086	0.113	0.225	0.345	3.143	0.111	3.254	3.556	3.567
2001-05-01	0.125	0.115	0.115	0.37	0.009	0.013	0.046	0.033	0.284	0.285	0.322	0.914	0.968	2.149	2.591	2.644	0.085	0.107	0.223	0.324	3.037	0.084	3.122	3.493	3.5
2001-05-02	0.11	0.113	0.113	0.338	0.008	0.012	0.039	0.029	0.28	0.281	0.285	0.857	0.906	2.029	2.519	2.566	0.084	0.103	0.22	0.31	2.938	0.07	3.008	3.413	3.419
2001-05-03	0.125	0.112	0.112	0.372	0.008	0.016	0.062	0.04	0.278	0.279	0.372	0.82	0.887	1.935	2.449	2.508	0.083	0.107	0.218	0.321	2.899	0.105	3.004	3.346	3.356
2001-05-04	0.093	0.11	0.11	0.308	0.008	0.011	0.037	0.026	0.276	0.276	0.293	0.789	0.832	1.848	2.376	2.415	0.083	0.098	0.216	0.292	2.759	0.063	2.822	3.275	3.279
2001-05-05	0.082	0.108	0.108	0.279	0.008	0.01	0.03	0.023	0.272	0.272	0.249	0.749	0.788	1.75	2.294	2.331	0.081	0.095	0.212	0.278	2.653	0.049	2.702	3.183	3.187
2001-05-06	0.078	0.106	0.106	0.271	0.008	0.009	0.027	0.022	0.268	0.268	0.231	0.711	0.748	1.658	2.212	2.249	0.08	0.094	0.209	0.273	2.567	0.045	2.612	3.092	3.095
2001-05-07	0.071	0.104	0.104	0.257	0.008	0.009	0.025	0.021	0.264	0.264	0.209	0.676	0.711	1.574	2.13	2.165	0.079	0.092	0.206	0.265	2.471	0.042	2.513	3	3.003
2001-05-08	0.067	0.101	0.101	0.248	0.008	0.008	0.024	0.02	0.259	0.26	0.198	0.643	0.677	1.495	2.047	2.08	0.078	0.09	0.202	0.259	2.378	0.041	2.419	2.906	2.91
2001-05-09	0.064	0.099	0.099	0.239	0.008	0.008	0.024	0.02	0.255	0.255	0.193	0.613	0.646	1.421	1.965	1.997	0.076	0.088	0.198	0.253	2.287	0.04	2.327	2.812	2.816
2001-05-10	0.06	0.096	0.096	0.231	0.008	0.008	0.024	0.019	0.25	0.25	0.188	0.587	0.619	1.354	1.885	1.917	0.075	0.087	0.194	0.247	2.199	0.039	2.239	2.72	2.724
2001-05-11	0.057	0.094	0.094	0.223	0.007	0.008	0.023	0.019	0.245	0.246	0.183	0.563	0.595	1.292	1.81	1.84	0.073	0.085	0.19	0.241	2.115	0.039	2.154	2.632	2.635
